Division,Gender,Sport,Year,UNITID,Champion,INSTNM,Champion_NORM,INSTNM_NORM,type_of_match
D2,Women,Softball,2017,428453,*Minnesota State,Minnesota State Colleges and Universities System Office,minnesota state,minnesota state colleges and universities system office,alias
D2,Women,Softball,2016,101879,North Alabama,University of North Alabama,north alabama,university of north alabama,fuzzy
D2,Women,Softball,2015,482680,North Georgia,University of North Georgia,north georgia,university of north georgia,fuzzy
D2,Women,Softball,2013,206941,*Central Oklahoma,University of Central Oklahoma,central oklahoma,university of central oklahoma,fuzzy
D2,Women,Softball,2012,141264,Valdosta State,Valdosta State University,valdosta state,valdosta state university,fuzzy
D2,Women,Softball,2010,141644,*Hawaii Pacific,Hawaii Pacific University,hawaii pacific,hawaii pacific university,fuzzy
D2,Women,Softball,2005,132657,* **Lynn,Lynn University,lynn,lynn university,fuzzy
D2,Women,Softball,2004,222831,Angelo State,Angelo State University,angelo state,angelo state university,alias
D2,Women,Outdoor Track & Field,2023,109785,Azusa Pacific,Azusa Pacific University,azusa pacific,azusa pacific university,fuzzy
D2,Women,Outdoor Track & Field,2021,109785,Azusa Pacific,Azusa Pacific University,azusa pacific,azusa pacific university,fuzzy
D2,Women,Outdoor Track & Field,2016,155681,Pittsburg State,Pittsburg State University,pittsburg state,pittsburg state university,fuzzy
D2,Women,Outdoor Track & Field,2015,176965,Central Missouri,University of Central Missouri,central missouri,university of central missouri,fuzzy
D2,Women,Outdoor Track & Field,2013,108232,Academy of Art,Academy of Art University,academy of art,academy of art university,fuzzy
D2,Women,Outdoor Track & Field,2012,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Outdoor Track & Field,2011,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Outdoor Track & Field,2010,222831,Angelo State,Angelo State University,angelo state,angelo state university,alias
D2,Women,Outdoor Track & Field,2008,222178,Abilene Christian,Abilene Christian University,abilene christian,abilene christian university,fuzzy
NC,Men,Gymnastics,2023,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
NC,Men,Gymnastics,2022,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
NC,Men,Gymnastics,2021,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
NC,Men,Gymnastics,2019,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
NC,Men,Gymnastics,2018,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Men,Gymnastics,2017,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Men,Gymnastics,2016,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Men,Gymnastics,2015,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Men,Gymnastics,2014,170976,Michigan,University of Michigan-Ann Arbor,university of michigan ann arbor,university of michigan ann arbor,exact
NC,Men,Gymnastics,2013,170976,Michigan,University of Michigan-Ann Arbor,university of michigan ann arbor,university of michigan ann arbor,exact
NC,Men,Gymnastics,2012,144892,Illinois,Eastern Illinois University,illinois,eastern illinois university,fuzzy
NC,Men,Gymnastics,2011,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
NC,Men,Gymnastics,2010,170976,Michigan,University of Michigan-Ann Arbor,university of michigan ann arbor,university of michigan ann arbor,exact
NC,Men,Gymnastics,2009,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
NC,Men,Gymnastics,2008,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Men,Gymnastics,2007,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
NC,Men,Gymnastics,2006,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Men,Gymnastics,2005,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Men,Gymnastics,2004,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
D3,Men,Cross Country,2022,166683,MIT,Massachusetts Institute of Technology,massachusetts institute of technology,massachusetts institute of technology,exact
D3,Men,Cross Country,2015,240268,Wisconsin-Eau Claire,University of Wisconsin-Eau Claire,wisconsin eau claire,university of wisconsin eau claire,fuzzy
D3,Men,Cross Country,2013,174844,St. Olaf,St Olaf College,st olaf,st olaf college,fuzzy
D3,Men,Cross Country,2010,212911,Haverford,Haverford College,haverford,haverford college,fuzzy
D3,Men,Cross Country,2008,196149,SUNY Cortland,State University of New York at Cortland,suny cortland,state university of new york at cortland,alias
D3,Men,Cross Country,2007,193900,New York University,New York University,new york university,new york university,exact
D3,Men,Cross Country,2006,169080,Calvin,Calvin University,calvin,calvin university,alias
D3,Men,Cross Country,2005,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Cross Country,2004,169080,Calvin,Calvin University,calvin,calvin university,alias
D3,Women,Outdoor Track & Field,2023,240329,Wisconsin La-Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Women,Outdoor Track & Field,2022,153825,Loras,Loras College,loras,loras college,fuzzy
D3,Women,Outdoor Track & Field,2021,153825,Loras,Loras College,loras,loras college,fuzzy
D3,Women,Outdoor Track & Field,2019,153825,Loras,Loras College,loras,loras college,fuzzy
D3,Women,Outdoor Track & Field,2016,145646,Illinois Wesleyan,Illinois Wesleyan University,illinois wesleyan,illinois wesleyan university,fuzzy
D3,Women,Outdoor Track & Field,2015,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Women,Outdoor Track & Field,2014,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Women,Outdoor Track & Field,2013,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Women,Outdoor Track & Field,2012,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Women,Outdoor Track & Field,2011,240365,Wisconsin-Oshkosh,University of Wisconsin-Oshkosh,wisconsin oshkosh,university of wisconsin oshkosh,fuzzy
D3,Women,Outdoor Track & Field,2010,145646,Illinois Wesleyan,Illinois Wesleyan University,illinois wesleyan,illinois wesleyan university,fuzzy
D3,Women,Outdoor Track & Field,2009,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Women,Outdoor Track & Field,2007,240365,Wisconsin-Oshkosh,University of Wisconsin-Oshkosh,wisconsin oshkosh,university of wisconsin oshkosh,fuzzy
D3,Women,Outdoor Track & Field,2006,240365,Wisconsin-Oshkosh,University of Wisconsin-Oshkosh,wisconsin oshkosh,university of wisconsin oshkosh,fuzzy
D3,Women,Outdoor Track & Field,2005,154527,Wartburg,Wartburg College,wartburg,wartburg college,fuzzy
D3,Women,Outdoor Track & Field,2004,240365,Wisconsin-Oshkosh,University of Wisconsin-Oshkosh,wisconsin oshkosh,university of wisconsin oshkosh,fuzzy
D1,Women,Outdoor Track & Field,2023,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Women,Outdoor Track & Field,2022,134130,Florida,University of Florida,university of florida,university of florida,exact
D1,Women,Outdoor Track & Field,2021,123961,Southern California,University of Southern California,university of southern california,university of southern california,exact
D1,Women,Outdoor Track & Field,2019,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Women,Outdoor Track & Field,2018,123961,Southern California,University of Southern California,university of southern california,university of southern california,exact
D1,Women,Outdoor Track & Field,2017,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Women,Outdoor Track & Field,2016,106245,Arkansas,University of Arkansas at Little Rock,arkansas,university of arkansas at little rock,fuzzy
D1,Women,Outdoor Track & Field,2015,209551,Oregon,University of Oregon,university of oregon,university of oregon,exact
D1,Women,Outdoor Track & Field,2014,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Women,Outdoor Track & Field,2013,155317,Kansas,University of Kansas,university of kansas,university of kansas,exact
D1,Women,Outdoor Track & Field,2012,159391,#LSU,Louisiana State University and Agricultural & Mechanical College,louisiana state university and agricultural mechanical college,louisiana state university and agricultural  mechanical college,fuzzy
D1,Women,Outdoor Track & Field,2011,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Women,Outdoor Track & Field,2010,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Women,Outdoor Track & Field,2009,228723,Texas A&M,Texas A&M University-College Station,texas am university college station,texas am university college station,exact
D1,Women,Outdoor Track & Field,2008,159391,LSU,Louisiana State University and Agricultural & Mechanical College,louisiana state university and agricultural mechanical college,louisiana state university and agricultural  mechanical college,fuzzy
D1,Women,Outdoor Track & Field,2007,104151,Arizona State,Arizona State University Campus Immersion,arizona state,arizona state university campus immersion,fuzzy
D1,Women,Outdoor Track & Field,2006,100858,Auburn,Auburn University,auburn university,auburn university,exact
D1,Women,Outdoor Track & Field,2005,228778,Texas,The University of Texas at Austin,university of texas at austin,university of texas at austin,exact
D1,Women,Outdoor Track & Field,2004,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
D3,Women,Tennis,2021,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Tennis,2017,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Tennis,2016,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Tennis,2015,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Tennis,2014,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Tennis,2013,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Tennis,2012,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Tennis,2011,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Tennis,2010,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Tennis,2009,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Tennis,2008,168342,Williams,Williams College,williams college,williams college,exact
D3,Women,Tennis,2007,234207,Washington and Lee,Washington and Lee University,washington and lee,washington and lee university,fuzzy
D3,Women,Tennis,2006,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Tennis,2005,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Tennis,2004,139658,Emory,Emory University,emory,emory university,fuzzy
D2,Women,Basketball,2023,201104,Ashland,Ashland University,ashland,ashland university,fuzzy
D2,Women,Basketball,2022,237385,Glenville State,Glenville State University,glenville state,glenville state university,fuzzy
D2,Women,Basketball,2021,226383,Lubbock Christian,Lubbock Christian University,lubbock christian,lubbock christian university,fuzzy
D2,Women,Basketball,2019,226383,Lubbock Christian,Lubbock Christian University,lubbock christian,lubbock christian university,fuzzy
D2,Women,Basketball,2018,176965,Central Missouri,University of Central Missouri,central missouri,university of central missouri,fuzzy
D2,Women,Basketball,2017,201104,Ashland,Ashland University,ashland,ashland university,fuzzy
D2,Women,Basketball,2016,226383,Lubbock Christian,Lubbock Christian University,lubbock christian,lubbock christian university,fuzzy
D2,Women,Basketball,2015,498571,California (Pa.),Pennsylvania Western University,pennsylvania western university,pennsylvania western university,exact
D2,Women,Basketball,2014,164739,Bentley,Bentley University,bentley,bentley university,alias
D2,Women,Basketball,2013,201104,Ashland,Ashland University,ashland,ashland university,fuzzy
D2,Women,Basketball,2012,199643,Shaw,Shaw University,shaw,shaw university,fuzzy
D2,Women,Basketball,2010,155025,Emporia State,Emporia State University,emporia state,emporia state university,fuzzy
D2,Women,Basketball,2009,173920,Minnesota State-Mankato,Minnesota State University-Mankato,minnesota state mankato,minnesota state university mankato,fuzzy
D2,Women,Basketball,2008,157447,Northern Kentucky,Northern Kentucky University,northern kentucky,northern kentucky university,fuzzy
D2,Women,Basketball,2007,130493,Southern Connecticut State,Southern Connecticut State University,southern connecticut state,southern connecticut state university,fuzzy
D2,Women,Basketball,2006,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Women,Basketball,2005,156082,Washburn,Washburn University,washburn,washburn university,fuzzy
D2,Women,Basketball,2004,498571,California (PA),Pennsylvania Western University,pennsylvania western university,pennsylvania western university,exact
NC,Women,Gymnastics,2023,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Women,Gymnastics,2022,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Women,Gymnastics,2021,170976,Michigan,University of Michigan-Ann Arbor,university of michigan ann arbor,university of michigan ann arbor,exact
NC,Women,Gymnastics,2019,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Women,Gymnastics,2018,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
NC,Women,Gymnastics,2017,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Women,Gymnastics,2016,207500,Oklahoma,University of Oklahoma-Norman Campus,university of oklahoma norman campus,university of oklahoma norman campus,exact
NC,Women,Gymnastics,2015,134130,Florida,University of Florida,university of florida,university of florida,exact
NC,Women,Gymnastics,2013,134130,Florida,University of Florida,university of florida,university of florida,exact
NC,Women,Gymnastics,2012,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
NC,Women,Gymnastics,2011,100751,Alabama,The University of Alabama,university of alabama,university of alabama,exact
NC,Women,Gymnastics,2010,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
NC,Women,Gymnastics,2009,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
NC,Women,Gymnastics,2008,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
NC,Women,Gymnastics,2007,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
NC,Women,Gymnastics,2006,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
NC,Women,Gymnastics,2005,139959,Georgia,University of Georgia,university of georgia,university of georgia,exact
NC,Women,Gymnastics,2004,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
D3,Women,Volleyball,2023,213251,Juniata,Juniata College,juniata,juniata college,fuzzy
D3,Women,Volleyball,2022,213251,Juniata,Juniata College,juniata,juniata college,fuzzy
D3,Women,Volleyball,2021,240268,Wisconsin-Eau Claire,University of Wisconsin-Eau Claire,wisconsin eau claire,university of wisconsin eau claire,fuzzy
D3,Women,Volleyball,2019,162928,Johns Hopkins,Johns Hopkins University,johns hopkins,johns hopkins university,alias
D3,Women,Volleyball,2018,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Volleyball,2016,169080,Calvin,Calvin University,calvin,calvin university,alias
D3,Women,Volleyball,2014,170301,Hope,Hope College,hope college,hope college,exact
D3,Women,Volleyball,2013,169080,Calvin,Calvin University,calvin,calvin university,alias
D3,Women,Volleyball,2011,206525,Wittenberg,Wittenberg University,wittenberg,wittenberg university,fuzzy
D3,Women,Volleyball,2010,169080,Calvin,Calvin University,calvin,calvin university,alias
D3,Women,Volleyball,2008,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Women,Volleyball,2006,213251,Juniata,Juniata College,juniata,juniata college,fuzzy
D3,Women,Volleyball,2005,240189,Wisconsin-Whitewater,University of Wisconsin-Whitewater,wisconsin whitewater,university of wisconsin whitewater,fuzzy
D3,Women,Volleyball,2004,213251,Juniata,Juniata College,juniata,juniata college,fuzzy
D1,Women,Lacrosse,2023,147767,Northwestern,Northwestern University,northwestern,northwestern university,fuzzy
D1,Women,Lacrosse,2022,199120,North Carolina,University of North Carolina at Chapel Hill,university of north carolina at chapel hill,university of north carolina at chapel hill,exact
D1,Women,Lacrosse,2021,164924,Boston College,Boston College,boston college,boston college,exact
D1,Women,Lacrosse,2019,163286,Maryland,University of Maryland-College Park,university of maryland college park,university of maryland college park,exact
D1,Women,Lacrosse,2018,232423,James Madison,James Madison University,james madison,james madison university,fuzzy
D1,Women,Lacrosse,2017,163286,Maryland,University of Maryland-College Park,university of maryland college park,university of maryland college park,exact
D1,Women,Lacrosse,2016,199120,North Carolina,University of North Carolina at Chapel Hill,university of north carolina at chapel hill,university of north carolina at chapel hill,exact
D1,Women,Lacrosse,2015,163286,Maryland,University of Maryland-College Park,university of maryland college park,university of maryland college park,exact
D1,Women,Lacrosse,2014,163286,Maryland,University of Maryland-College Park,university of maryland college park,university of maryland college park,exact
D1,Women,Lacrosse,2013,199120,North Carolina,University of North Carolina at Chapel Hill,university of north carolina at chapel hill,university of north carolina at chapel hill,exact
D1,Women,Lacrosse,2012,147767,Northwestern,Northwestern University,northwestern,northwestern university,fuzzy
D1,Women,Lacrosse,2011,147767,Northwestern,Northwestern University,northwestern,northwestern university,fuzzy
D1,Women,Lacrosse,2010,163286,Maryland,University of Maryland-College Park,university of maryland college park,university of maryland college park,exact
D1,Women,Lacrosse,2009,147767,Northwestern,Northwestern University,northwestern,northwestern university,fuzzy
D1,Women,Lacrosse,2008,147767,Northwestern,Northwestern University,northwestern,northwestern university,fuzzy
D1,Women,Lacrosse,2007,147767,Northwestern,Northwestern University,northwestern,northwestern university,fuzzy
D1,Women,Lacrosse,2006,147767,Northwestern,Northwestern University,northwestern,northwestern university,fuzzy
D1,Women,Lacrosse,2005,147767,Northwestern,Northwestern University,northwestern,northwestern university,fuzzy
D1,Women,Lacrosse,2004,234076,Virginia,University of Virginia-Main Campus,university of virginia-main campus,university of virginia main campus,fuzzy
D3,Men,Indoor Track & Field,2023,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Indoor Track & Field,2018,204185,Mount Union,University of Mount Union,mount union,university of mount union,fuzzy
D3,Men,Indoor Track & Field,2016,240268,Wisconsin-Eau Claire,University of Wisconsin-Eau Claire,wisconsin eau claire,university of wisconsin eau claire,fuzzy
D3,Men,Indoor Track & Field,2015,240268,Wisconsin-Eau Claire,University of Wisconsin-Eau Claire,wisconsin eau claire,university of wisconsin eau claire,fuzzy
D3,Men,Indoor Track & Field,2014,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Indoor Track & Field,2013,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Indoor Track & Field,2008,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Indoor Track & Field,2006,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Indoor Track & Field,2005,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D3,Men,Indoor Track & Field,2004,240329,Wisconsin-La Crosse,University of Wisconsin-La Crosse,wisconsin la crosse,university of wisconsin la crosse,fuzzy
D2,Men,Outdoor Track & Field,2023,155681,Pittsburg State,Pittsburg State University,pittsburg state,pittsburg state university,fuzzy
D2,Men,Outdoor Track & Field,2022,155681,Pittsburg State,Pittsburg State University,pittsburg state,pittsburg state university,fuzzy
D2,Men,Outdoor Track & Field,2021,170082,Grand Valley State,Grand Valley State University,grand valley state,grand valley state university,fuzzy
D2,Men,Outdoor Track & Field,2019,201104,Ashland,Ashland University,ashland,ashland university,fuzzy
D2,Men,Outdoor Track & Field,2018,228705,Texas A&M-Kingsville,Texas A&M University-Kingsville,texas am kingsville,texas am university kingsville,alias
D2,Men,Outdoor Track & Field,2012,126182,Adams State,Adams State University,adams state,adams state university,fuzzy
D2,Men,Outdoor Track & Field,2011,222178,Abilene Christian,Abilene Christian University,abilene christian,abilene christian university,fuzzy
D2,Men,Outdoor Track & Field,2008,222178,Abilene Christian,Abilene Christian University,abilene christian,abilene christian university,fuzzy
D2,Men,Outdoor Track & Field,2007,222178,Abilene Christian,Abilene Christian University,abilene christian,abilene christian university,fuzzy
D2,Men,Outdoor Track & Field,2006,222178,Abilene Christian,Abilene Christian University,abilene christian,abilene christian university,fuzzy
D2,Men,Outdoor Track & Field,2005,222178,Abilene Christian,Abilene Christian University,abilene christian,abilene christian university,fuzzy
D2,Men,Outdoor Track & Field,2004,222178,Abilene Christian,Abilene Christian University,abilene christian,abilene christian university,fuzzy
D3,Men,Swimming & Diving,2023,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Men,Swimming & Diving,2022,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Men,Swimming & Diving,2019,202523,Denison,Denison University,denison,denison university,fuzzy
D3,Men,Swimming & Diving,2018,202523,Denison,Denison University,denison,denison university,fuzzy
D3,Men,Swimming & Diving,2017,139658,Emory,Emory University,emory,emory university,fuzzy
D3,Men,Swimming & Diving,2016,202523,Denison,Denison University,denison,denison university,fuzzy
D3,Men,Swimming & Diving,2015,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Swimming & Diving,2014,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Swimming & Diving,2013,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Swimming & Diving,2012,202523,Denison,Denison University,denison,denison university,fuzzy
D3,Men,Swimming & Diving,2011,202523,Denison,Denison University,denison,denison university,fuzzy
D3,Men,Swimming & Diving,2010,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Swimming & Diving,2009,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Swimming & Diving,2008,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Swimming & Diving,2007,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Swimming & Diving,2006,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Swimming & Diving,2005,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D3,Men,Swimming & Diving,2004,203535,Kenyon,Kenyon College,kenyon,kenyon college,alias
D1,Women,Soccer,2023,134097,Florida State,Florida State University,florida state university,florida state university,exact
D1,Women,Soccer,2022,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
D1,Women,Soccer,2021,134097,Florida State,Florida State University,florida state university,florida state university,exact
D1,Women,Soccer,2020,122931,Santa Clara,Santa Clara University,santa clara,santa clara university,fuzzy
D1,Women,Soccer,2019,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Soccer,2018,134097,Florida State,Florida State University,florida state university,florida state university,exact
D1,Women,Soccer,2017,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Soccer,2016,123961,Southern California,University of Southern California,university of southern california,university of southern california,exact
D1,Women,Soccer,2015,214777,Penn State,Pennsylvania State University-Main Campus,pennsylvania state university main campus,pennsylvania state university main campus,exact
D1,Women,Soccer,2014,134097,Florida State,Florida State University,florida state university,florida state university,exact
D1,Women,Soccer,2013,110662,UCLA,University of California-Los Angeles,university of california los angeles,university of california los angeles,exact
D1,Women,Soccer,2012,199120,North Carolina,University of North Carolina at Chapel Hill,university of north carolina at chapel hill,university of north carolina at chapel hill,exact
D1,Women,Soccer,2011,243744,Stanford,Stanford University,stanford,stanford university,fuzzy
D1,Women,Soccer,2010,152080,Notre Dame,University of Notre Dame,university of notre dame,university of notre dame,exact
D1,Women,Soccer,2009,199120,North Carolina,University of North Carolina at Chapel Hill,university of north carolina at chapel hill,university of north carolina at chapel hill,exact
D1,Women,Soccer,2008,199120,North Carolina,University of North Carolina at Chapel Hill,university of north carolina at chapel hill,university of north carolina at chapel hill,exact
D1,Women,Soccer,2007,123961,Southern California,University of Southern California,university of southern california,university of southern california,exact
D1,Women,Soccer,2006,199120,North Carolina,University of North Carolina at Chapel Hill,university of north carolina at chapel hill,university of north carolina at chapel hill,exact
D1,Women,Soccer,2005,209807,Portland,Portland State University,portland,portland state university,fuzzy
D1,Women,Soccer,2004,152080,*Notre Dame,University of Notre Dame,university of notre dame,university of notre dame,exact
D3,Men,Volleyball,2023,186867,Stevens Institute,Stevens Institute of Technology,stevens institute,stevens institute of technology,fuzzy
D3,Men,Volleyball,2022,238476,Carthage,Carthage College,carthage,carthage college,alias
D3,Men,Volleyball,2021,238476,Carthage,Carthage College,carthage,carthage college,alias
D3,Men,Volleyball,2018,148654,Springfield,University of Illinois Springfield,springfield,university of illinois springfield,fuzzy
D3,Men,Volleyball,2017,148654,Springfield,University of Illinois Springfield,springfield,university of illinois springfield,fuzzy
D3,Men,Volleyball,2015,186867,Stevens Institute,Stevens Institute of Technology,stevens institute,stevens institute of technology,fuzzy
D3,Men,Volleyball,2014,148654,Springfield,University of Illinois Springfield,springfield,university of illinois springfield,fuzzy
D3,Men,Volleyball,2013,148654,Springfield,University of Illinois Springfield,springfield,university of illinois springfield,fuzzy
D3,Men,Volleyball,2012,148654,Springfield,University of Illinois Springfield,springfield,university of illinois springfield,fuzzy
D2,Women,Lacrosse,2023,194310,Pace,Pace University,pace,pace university,fuzzy
D2,Women,Lacrosse,2022,151263,UIndy,University of Indianapolis,uindy,university of indianapolis,alias
D2,Women,Lacrosse,2019,188429,Adelphi,Adelphi University,adelphi,adelphi university,fuzzy
D2,Women,Lacrosse,2018,192323,Le Moyne,Le Moyne College,le moyne,le moyne college,fuzzy
D2,Women,Lacrosse,2017,188429,Adelphi,Adelphi University,adelphi,adelphi university,fuzzy
D2,Women,Lacrosse,2016,134079,Florida Southern,Florida Southern College,florida southern,florida southern college,fuzzy
D2,Women,Lacrosse,2015,188429,Adelphi,Adelphi University,adelphi,adelphi university,fuzzy
D2,Women,Lacrosse,2014,188429,Adelphi,Adelphi University,adelphi,adelphi university,fuzzy
D2,Women,Lacrosse,2011,188429,Adelphi,Adelphi University,adelphi,adelphi university,fuzzy
D2,Women,Lacrosse,2010,188429,Adelphi,Adelphi University,adelphi,adelphi university,fuzzy
D2,Women,Lacrosse,2009,188429,Adelphi,Adelphi University,adelphi,adelphi university,fuzzy
D2,Women,Lacrosse,2008,216764,West Chester,West Chester University of Pennsylvania,west chester,west chester university of pennsylvania,fuzzy
D2,Women,Lacrosse,2006,188429,Adelphi,Adelphi University,adelphi,adelphi university,fuzzy
D2,Women,Lacrosse,2005,167996,Stonehill,Stonehill College,stonehill,stonehill college,fuzzy
D2,Women,Lacrosse,2004,188429,Adelphi,Adelphi University,adelphi,adelphi university,fuzzy
D2,Men,Tennis,2023,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Tennis,2022,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Tennis,2021,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Tennis,2019,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Tennis,2018,139366,Columbus State,Columbus State University,columbus state,columbus state university,fuzzy
D2,Men,Tennis,2017,138354,West Florida,University of West Florida,university of west florida,university of west florida,exact
D2,Men,Tennis,2016,141644,Hawaii Pacific,Hawaii Pacific University,hawaii pacific,hawaii pacific university,fuzzy
D2,Men,Tennis,2015,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Tennis,2014,138354,West Florida,University of West Florida,university of west florida,university of west florida,exact
D2,Men,Tennis,2013,132471,Barry,Barry University,barry,barry university,fuzzy
D2,Men,Tennis,2011,141264,Valdosta State,Valdosta State University,valdosta state,valdosta state university,fuzzy
D2,Men,Tennis,2010,132471,Barry,Barry University,barry,barry university,fuzzy
